codigo_venta,codigo_almacen,cantidad,fecha,precio_total
923,8,1,2018-07-23,8.5
924,151,1,2018-07-23,20
925,242,1,2018-07-24,20
926,153,1,2018-07-24,24
927,281,1,2018-07-24,28
928,106,1,2018-07-24,23
929,150,1,2018-07-24,19
930,151,1,2018-07-24,20
931,257,1,2018-07-25,8.5
932,295,1,2018-07-25,28
933,43,1,2018-07-25,9.5
934,230,1,2018-07-25,24
935,292,1,2018-07-25,42
936,176,1,2018-07-26,12
937,243,1,2018-07-26,22
938,9,1,2018-07-26,9
939,61,1,2018-07-26,13
940,250,1,2018-07-26,8.5
941,47,1,2018-07-26,13
942,153,1,2018-07-27,24
943,46,1,2018-07-27,12
944,216,1,2018-07-27,14.5
945,182,1,2018-07-27,15
946,229,1,2018-07-27,22
947,113,1,2018-07-27,23
948,48,1,2018-07-27,13
949,179,1,2018-07-27,13.5
950,10,1,2018-07-30,9.5
951,80,1,2018-07-30,25
952,273,1,2018-07-30,10
953,251,1,2018-07-30,9
954,176,1,2018-07-30,12
955,295,1,2018-07-30,28
956,230,1,2018-07-30,24
957,124,1,2018-07-30,27
958,10,1,2018-07-30,9.5
959,134,1,2018-07-31,17
960,43,1,2018-07-31,9.5
961,41,1,2018-07-31,11
962,241,1,2018-07-31,19
963,247,1,2018-07-31,7
964,271,1,2018-07-31,8.5
965,13,1,2018-07-31,11
966,290,1,2018-07-31,35
967,87,1,2018-07-02,25
968,243,1,2018-07-03,22
969,13,1,2018-07-04,11
970,37,1,2018-07-05,9
971,11,1,2018-07-06,10
972,79,1,2018-07-09,24
973,36,1,2018-07-10,8.5
974,82,1,2018-07-11,27
975,152,1,2018-07-12,22
976,65,1,2018-07-13,10
977,47,1,2018-07-16,13
978,229,1,2018-07-17,22
979,48,1,2018-07-18,13
980,64,1,2018-07-19,9.5
981,43,1,2018-07-20,9.5
982,11,1,2018-07-23,10
983,194,1,2018-07-24,14
984,179,1,2018-07-25,13.5
985,227,1,2018-07-26,19
986,5,1,2018-07-27,11
987,38,1,2018-07-30,9.5
988,132,1,2018-07-31,24
989,179,1,2018-07-31,13.5
990,166,1,2018-07-31,22
991,243,1,2018-07-31,22
992,26,1,2018-07-31,11
993,8,1,2018-07-31,8.5
994,47,1,2018-07-31,13
995,43,1,2018-07-31,9.5
996,80,1,2018-07-31,25
997,161,1,2018-08-18,25
998,229,1,2018-08-18,22
999,246,1,2018-08-18,6.5
1000,10,1,2018-08-18,9.5
1001,43,1,2018-08-18,9.5
1002,256,1,2018-08-18,8
1003,178,1,2018-08-18,13
1004,43,1,2018-08-18,9.5
1005,204,1,2018-08-18,12
1006,47,1,2018-08-18,13
1007,287,1,2018-08-18,48
1008,61,1,2018-08-18,13
1009,40,1,2018-08-18,11
1010,82,1,2018-08-18,27
1011,169,1,2018-08-18,12
1012,250,1,2018-08-18,8.5
1013,239,1,2018-08-18,17
1014,166,1,2018-08-18,22
1015,36,1,2018-08-18,8.5
1016,229,1,2018-08-18,22
1017,32,1,2018-08-18,10
1018,37,1,2018-08-18,9
1019,135,1,2018-08-18,18
1020,12,1,2018-08-18,11
1021,152,1,2018-08-18,22
1022,148,1,2018-08-19,17
1023,152,1,2018-08-19,22
1024,47,1,2018-08-19,13
1025,202,1,2018-08-19,14.5
1026,81,1,2018-08-19,26
1027,243,1,2018-08-19,22
1028,181,1,2018-08-19,14.5
1029,47,1,2018-08-19,13
1030,78,1,2018-08-19,23
1031,45,1,2018-08-19,11
1032,226,1,2018-08-19,18
1033,291,1,2018-08-19,38
1034,99,1,2018-08-19,23
1035,229,1,2018-08-19,22
1036,40,1,2018-08-20,11
1037,3,1,2018-08-20,9.5
1038,26,1,2018-08-20,11
1039,43,1,2018-08-20,9.5
1040,40,1,2018-08-20,11
1041,40,1,2018-08-20,11
1042,214,1,2018-08-20,13.5
1043,152,1,2018-08-20,22
1044,110,1,2018-08-20,27
1045,230,1,2018-08-20,24
1046,289,1,2018-08-20,32
1047,147,1,2018-08-20,25
1048,255,1,2018-08-20,7.5
1049,103,1,2018-08-20,27
1050,40,1,2018-08-20,11
1051,246,1,2018-08-20,6.5
1052,215,1,2018-08-20,14
1053,135,1,2018-08-20,18
1054,299,1,2018-08-20,42
1055,292,1,2018-08-20,42
1056,9,1,2018-08-20,9
1057,39,1,2018-08-20,10
1058,131,1,2018-08-20,22
1059,202,1,2018-08-20,14.5
1060,44,1,2018-08-20,10
1061,242,1,2018-08-20,20
1062,41,1,2018-08-20,11
1063,201,1,2018-08-20,14
1064,31,1,2018-08-20,9.5
1065,229,1,2018-08-20,22
1066,30,1,2018-08-20,9
1067,34,1,2018-08-20,11
1068,228,1,2018-08-20,20
1069,153,1,2018-08-20,24
1070,225,1,2018-08-20,17
1071,243,1,2018-08-20,22
1072,165,1,2018-08-20,20
1073,26,1,2018-08-20,11
1074,46,1,2018-08-20,12
1075,44,1,2018-08-20,10
1076,179,1,2018-08-20,13.5
1077,48,1,2018-08-20,13
1078,153,1,2018-08-20,24
1079,244,1,2018-08-20,24
1080,40,1,2018-08-20,11
1081,10,1,2018-08-20,9.5
1082,107,1,2018-08-20,24
1083,232,1,2018-08-20,17
1084,41,1,2018-08-21,11
1085,24,1,2018-08-21,9.5
1086,78,1,2018-08-21,23
1087,289,1,2018-08-21,32
1088,210,1,2018-08-21,15
1089,131,1,2018-08-21,22
1090,181,1,2018-08-21,14.5
1091,153,1,2018-08-21,24
1092,288,1,2018-08-21,28
1093,212,1,2018-08-21,12.5
1094,43,1,2018-08-21,9.5
1095,8,1,2018-08-21,8.5
1096,152,1,2018-08-21,22
1097,244,1,2018-08-21,24
1098,69,1,2018-08-21,13
1099,12,1,2018-08-21,11
1100,243,1,2018-08-22,22
1101,83,1,2018-08-22,28
1102,13,1,2018-08-22,11
1103,183,1,2018-08-22,12
1104,38,1,2018-08-22,9.5
1105,40,1,2018-08-22,11
1106,246,1,2018-08-22,6.5
1107,236,1,2018-08-22,22
1108,40,1,2018-08-22,11
1109,200,1,2018-08-22,13.5
1110,47,1,2018-08-22,13
1111,104,1,2018-08-22,28
1112,244,1,2018-08-22,24
1113,8,1,2018-08-22,8.5
1114,291,1,2018-08-22,38
1115,138,1,2018-08-22,22
1116,71,1,2018-08-22,23
1117,248,1,2018-08-22,7.5
1118,244,1,2018-08-22,24
1119,225,1,2018-08-22,17
1120,288,1,2018-08-22,28
1121,183,1,2018-08-22,12
1122,9,1,2018-08-22,9
1123,241,1,2018-08-22,19
1124,8,1,2018-08-22,8.5
1125,151,1,2018-08-22,20
1126,34,1,2018-08-22,11
1127,268,1,2018-08-22,7
1128,150,1,2018-08-22,19
1129,5,1,2018-08-22,11
1130,13,1,2018-08-23,11
1131,284,1,2018-08-23,38
1132,248,1,2018-08-23,7.5
1133,99,1,2018-08-23,23
1134,229,1,2018-08-23,22
1135,23,1,2018-08-23,9
1136,143,1,2018-08-23,19
1137,230,1,2018-08-23,24
1138,30,1,2018-08-23,9
1139,292,1,2018-08-23,42
1140,43,1,2018-08-23,9.5
1141,178,1,2018-08-23,13
1142,48,1,2018-08-23,13
1143,33,1,2018-08-23,11
1144,225,1,2018-08-23,17
1145,148,1,2018-08-23,17
1146,230,1,2018-08-23,24
1147,121,1,2018-08-23,24
1148,9,1,2018-08-23,9
1149,263,1,2018-08-23,8
1150,40,1,2018-08-23,11
1151,79,1,2018-08-23,24
1152,90,1,2018-08-23,28
1153,172,1,2018-08-23,13.5
1154,44,1,2018-08-23,10
1155,40,1,2018-08-23,11
1156,277,1,2018-08-23,8
1157,228,1,2018-08-23,20
1158,22,1,2018-08-23,8.5
1159,44,1,2018-08-24,10
1160,295,1,2018-08-24,28
1161,293,1,2018-08-24,45
1162,48,1,2018-08-24,13
1163,290,1,2018-08-24,35
1164,41,1,2018-08-24,11
1165,114,1,2018-08-24,24
1166,246,1,2018-08-24,6.5
1167,80,1,2018-08-24,25
1168,26,1,2018-08-24,11
1169,299,1,2018-08-24,42
1170,11,1,2018-08-24,10
1171,78,1,2018-08-24,23
1172,228,1,2018-08-24,20
1173,25,1,2018-08-24,10
1174,229,1,2018-08-24,22
1175,158,1,2018-08-24,20
1176,226,1,2018-08-24,18
1177,34,1,2018-08-24,11
1178,40,1,2018-08-24,11
1179,8,1,2018-08-25,8.5
1180,36,1,2018-08-25,8.5
1181,9,1,2018-08-25,9
1182,179,1,2018-08-25,13.5
1183,231,1,2018-08-25,25
1184,36,1,2018-08-25,8.5
1185,240,1,2018-08-25,18
1186,154,1,2018-08-25,25
1187,33,1,2018-08-25,11
1188,26,1,2018-08-25,11
1189,229,1,2018-08-25,22
1190,68,1,2018-08-25,13
1191,228,1,2018-08-25,20
1192,40,1,2018-08-25,11
1193,36,1,2018-08-25,8.5
1194,178,1,2018-08-25,13
1195,29,1,2018-08-25,8.5
1196,249,1,2018-08-25,8
1197,148,1,2018-08-25,17
1198,12,1,2018-08-25,11
1199,228,1,2018-08-25,20
1200,289,1,2018-08-25,32
1201,261,1,2018-08-25,7
1202,36,1,2018-08-25,8.5
1203,246,1,2018-08-25,6.5
1204,249,1,2018-08-26,8
1205,152,1,2018-08-26,22
1206,67,1,2018-08-26,12
1207,79,1,2018-08-26,24
1208,24,1,2018-08-26,9.5
1209,250,1,2018-08-26,8.5
1210,228,1,2018-08-26,20
1211,243,1,2018-08-26,22
1212,38,1,2018-08-26,9.5
1213,8,1,2018-08-26,8.5
1214,216,1,2018-08-26,14.5
1215,58,1,2018-08-26,10
1216,29,1,2018-08-26,8.5
1217,35,1,2018-08-26,12
1218,296,1,2018-08-26,32
1219,121,1,2018-08-27,24
1220,38,1,2018-08-27,9.5
1221,37,1,2018-08-27,9
1222,225,1,2018-08-27,17
1223,250,1,2018-08-27,8.5
1224,225,1,2018-08-27,17
1225,26,1,2018-08-27,11
1226,292,1,2018-08-27,42
1227,290,1,2018-08-27,35
1228,295,1,2018-08-27,28
1229,143,1,2018-08-27,19
1230,12,1,2018-08-27,11
1231,11,1,2018-08-27,10
1232,243,1,2018-08-27,22
1233,281,1,2018-08-27,28
1234,127,1,2018-08-27,17
1235,5,1,2018-08-27,11
1236,47,1,2018-08-27,13
1237,13,1,2018-08-27,11
1238,45,1,2018-08-27,11
1239,47,1,2018-08-27,13
1240,242,1,2018-08-27,20
1241,130,1,2018-08-27,20
1242,233,1,2018-08-27,18
1243,1,1,2018-08-27,8.5
1244,239,1,2018-08-27,17
1245,151,1,2018-08-27,20
1246,47,1,2018-08-28,13
1247,13,1,2018-08-28,11
1248,239,1,2018-08-28,17
1249,48,1,2018-08-28,13
1250,80,1,2018-08-28,25
1251,193,1,2018-08-28,13.5
1252,2,1,2018-08-28,9
1253,288,1,2018-08-28,28
1254,114,1,2018-08-28,24
1255,39,1,2018-08-28,10
1256,10,1,2018-08-28,9.5
1257,178,1,2018-08-28,13
1258,57,1,2018-08-28,9.5
1259,246,1,2018-08-28,6.5
1260,227,1,2018-08-29,19
1261,45,1,2018-08-29,11
1262,39,1,2018-08-29,10
1263,2,1,2018-08-29,9
1264,152,1,2018-08-29,22
1265,150,1,2018-08-29,19
1266,222,1,2018-08-29,14
1267,167,1,2018-08-29,24
1268,227,1,2018-08-29,19
1269,251,1,2018-08-29,9
1270,180,1,2018-08-29,14
1271,13,1,2018-08-29,11
1272,180,1,2018-08-29,14
1273,113,1,2018-08-29,23
1274,113,1,2018-08-29,23
1275,140,1,2018-08-29,25
1276,47,1,2018-08-29,13
1277,123,1,2018-08-29,26
1278,218,1,2018-08-29,12
1279,46,1,2018-08-29,12
1280,164,1,2018-08-29,19
1281,13,1,2018-08-29,11
1282,149,1,2018-08-30,18
1283,177,1,2018-08-30,12.5
1284,239,1,2018-08-30,17
1285,260,1,2018-08-30,6.5
1286,225,1,2018-08-30,17
1287,230,1,2018-08-30,24
1288,176,1,2018-08-30,12
1289,187,1,2018-08-30,14
1290,79,1,2018-08-30,24
1291,177,1,2018-08-30,12.5
1292,86,1,2018-08-30,24
1293,181,1,2018-08-30,14.5
1294,40,1,2018-09-01,11
1295,239,1,2018-09-01,17
1296,243,1,2018-09-01,22
1297,236,1,2018-09-01,22
1298,81,1,2018-09-01,26
1299,246,1,2018-09-01,6.5
1300,239,1,2018-09-01,17
1301,225,1,2018-09-01,17
1302,47,1,2018-09-01,13
1303,16,1,2018-09-01,9
1304,37,1,2018-09-01,9
1305,10,1,2018-09-01,9.5
1306,251,1,2018-09-01,9
1307,40,1,2018-09-01,11
1308,247,1,2018-09-01,7
1309,228,1,2018-09-01,20
1310,247,1,2018-09-01,7
1311,45,1,2018-09-01,11
1312,11,1,2018-09-01,10
1313,268,1,2018-09-01,7
1314,46,1,2018-09-01,12
1315,225,1,2018-09-01,17
1316,106,1,2018-09-01,23
1317,285,1,2018-09-01,42
1318,83,1,2018-09-01,28
1319,27,1,2018-09-01,11
1320,48,1,2018-09-01,13
1321,200,1,2018-09-01,13.5
1322,131,1,2018-09-01,22
1323,152,1,2018-09-01,22
1324,47,1,2018-09-01,13
1325,37,1,2018-09-01,9
1326,242,1,2018-09-01,20
1327,299,1,2018-09-01,42
1328,179,1,2018-09-01,13.5
1329,177,1,2018-09-01,12.5
1330,229,1,2018-09-01,22
1331,79,1,2018-09-01,24
1332,46,1,2018-09-01,12
1333,242,1,2018-09-01,20
1334,38,1,2018-09-01,9.5
1335,25,1,2018-09-01,10
1336,229,1,2018-09-01,22
1337,246,1,2018-09-01,6.5
1338,139,1,2018-09-01,24
1339,250,1,2018-09-01,8.5
1340,62,1,2018-09-01,13
1341,177,1,2018-09-01,12.5
1342,177,1,2018-09-01,12.5
1343,45,1,2018-09-01,11
1344,295,1,2018-09-01,28
1345,293,1,2018-09-01,45
1346,152,1,2018-09-01,22
1347,46,1,2018-09-01,12
1348,204,1,2018-09-01,12
1349,237,1,2018-09-01,24
1350,292,1,2018-09-01,42
1351,155,1,2018-09-01,17
1352,37,1,2018-09-01,9
1353,293,1,2018-09-01,45
1354,266,1,2018-09-01,10
1355,13,1,2018-09-01,11
1356,176,1,2018-09-01,12
1357,194,1,2018-09-01,14
1358,106,1,2018-09-01,23
1359,79,1,2018-09-01,24
1360,236,1,2018-09-01,22
1361,225,1,2018-09-01,17
1362,243,1,2018-09-01,22
1363,229,1,2018-09-02,22
1364,43,1,2018-09-02,9.5
1365,26,1,2018-09-02,11
1366,176,1,2018-09-02,12
1367,48,1,2018-09-02,13
1368,37,1,2018-09-02,9
1369,180,1,2018-09-02,14
1370,299,1,2018-09-02,42
1371,239,1,2018-09-02,17
1372,176,1,2018-09-02,12
1373,13,1,2018-09-02,11
1374,38,1,2018-09-02,9.5
1375,78,1,2018-09-02,23
1376,8,1,2018-09-02,8.5
1377,45,1,2018-09-02,11
1378,18,1,2018-09-02,10
1379,12,1,2018-09-02,11
1380,165,1,2018-09-02,20
1381,45,1,2018-09-02,11
1382,240,1,2018-09-02,18
1383,226,1,2018-09-02,18
1384,155,1,2018-09-02,17
1385,225,1,2018-09-02,17
1386,201,1,2018-09-02,14
1387,11,1,2018-09-02,10
1388,298,1,2018-09-02,38
1389,26,1,2018-09-02,11
1390,41,1,2018-09-02,11
1391,47,1,2018-09-02,13
1392,133,1,2018-09-02,25
1393,180,1,2018-09-02,14
1394,292,1,2018-09-02,42
1395,13,1,2018-09-02,11
1396,72,1,2018-09-02,24
1397,36,1,2018-09-02,8.5
1398,130,1,2018-09-02,20
1399,23,1,2018-09-02,9
1400,292,1,2018-09-02,42
1401,81,1,2018-09-02,26
1402,165,1,2018-09-02,20
1403,248,1,2018-09-02,7.5
1404,250,1,2018-09-02,8.5
1405,149,1,2018-09-02,18
1406,292,1,2018-09-02,42
1407,229,1,2018-09-02,22
1408,106,1,2018-09-02,23
1409,250,1,2018-09-02,8.5
1410,48,1,2018-09-02,13
1411,248,1,2018-09-02,7.5
1412,227,1,2018-09-03,19
1413,75,1,2018-09-03,27
1414,218,1,2018-09-03,12
1415,177,1,2018-09-03,12.5
1416,66,1,2018-09-03,11
1417,170,1,2018-09-03,12.5
1418,9,1,2018-09-03,9
1419,138,1,2018-09-03,22
1420,120,1,2018-09-03,23
1421,283,1,2018-09-03,35
1422,278,1,2018-09-03,8.5
1423,228,1,2018-09-03,20
1424,301,1,2018-09-03,48
1425,125,1,2018-09-03,28
1426,150,1,2018-09-03,19
1427,9,1,2018-09-03,9
1428,198,1,2018-09-03,12.5
1429,291,1,2018-09-03,38
1430,26,1,2018-09-03,11
1431,274,1,2018-09-03,6.5
1432,239,1,2018-09-03,17
1433,249,1,2018-09-03,8
1434,43,1,2018-09-03,9.5
1435,66,1,2018-09-03,11
1436,220,1,2018-09-03,13
1437,301,1,2018-09-03,48
1438,9,1,2018-09-03,9
1439,15,1,2018-09-03,8.5
1440,150,1,2018-09-03,19
1441,12,1,2018-09-03,11
1442,11,1,2018-09-03,10
1443,279,1,2018-09-03,9
1444,26,1,2018-09-03,11
1445,286,1,2018-09-03,45
1446,292,1,2018-09-03,42
1447,61,1,2018-09-03,13
1448,50,1,2018-09-03,9.5
1449,10,1,2018-09-03,9.5
1450,229,1,2018-09-03,22
1451,148,1,2018-09-03,17
1452,26,1,2018-09-03,11
1453,41,1,2018-09-03,11
1454,241,1,2018-09-03,19
1455,79,1,2018-09-03,24
1456,207,1,2018-09-03,13.5
1457,251,1,2018-09-03,9
1458,298,1,2018-09-03,38
1459,38,1,2018-09-03,9.5
1460,228,1,2018-09-03,20
1461,281,1,2018-09-03,28
1462,209,1,2018-09-03,14.5
1463,12,1,2018-09-03,11
1464,47,1,2018-09-03,13
1465,251,1,2018-09-03,9
1466,45,1,2018-09-03,11
1467,148,1,2018-09-03,17
1468,116,1,2018-09-03,26
1469,11,1,2018-09-03,10
1470,169,1,2018-09-03,12
1471,102,1,2018-09-03,26
1472,199,1,2018-09-03,13
1473,48,1,2018-09-03,13
1474,284,1,2018-09-03,38
1475,279,1,2018-09-03,9
1476,74,1,2018-09-03,26
1477,72,1,2018-09-04,24
1478,12,1,2018-09-04,11
1479,239,1,2018-09-04,17
1480,177,1,2018-09-04,12.5
1481,78,1,2018-09-04,23
1482,299,1,2018-09-04,42
1483,47,1,2018-09-04,13
1484,12,1,2018-09-04,11
1485,46,1,2018-09-04,12
1486,48,1,2018-09-04,13
1487,23,1,2018-09-04,9
1488,12,1,2018-09-04,11
1489,299,1,2018-09-04,42
1490,164,1,2018-09-04,19
1491,225,1,2018-09-04,17
1492,63,1,2018-09-04,15
1493,178,1,2018-09-04,13
1494,239,1,2018-09-04,17
1495,41,1,2018-09-04,11
1496,242,1,2018-09-04,20
1497,269,1,2018-09-04,7.5
1498,235,1,2018-09-04,20
1499,242,1,2018-09-04,20
1500,232,1,2018-09-04,17
1501,297,1,2018-09-04,35
1502,226,1,2018-09-04,18
1503,39,1,2018-09-04,10
1504,83,1,2018-09-04,28
1505,78,1,2018-09-04,23
1506,49,1,2018-09-04,15
1507,82,1,2018-09-04,27
1508,251,1,2018-09-04,9
1509,46,1,2018-09-04,12
1510,149,1,2018-09-04,18
1511,243,1,2018-09-04,22
1512,248,1,2018-09-04,7.5
1513,41,1,2018-09-04,11
1514,10,1,2018-09-04,9.5
1515,294,1,2018-09-04,48
1516,284,1,2018-09-04,38
1517,11,1,2018-09-04,10
1518,207,1,2018-09-04,13.5
1519,264,1,2018-09-04,8.5
1520,248,1,2018-09-04,7.5
1521,206,1,2018-09-04,13
1522,247,1,2018-09-04,7
1523,290,1,2018-09-04,35
1524,219,1,2018-09-05,12.5
1525,166,1,2018-09-05,22
1526,19,1,2018-09-05,11
1527,284,1,2018-09-05,38
1528,10,1,2018-09-05,9.5
1529,240,1,2018-09-05,18
1530,237,1,2018-09-05,24
1531,150,1,2018-09-05,19
1532,26,1,2018-09-05,11
1533,230,1,2018-09-05,24
1534,292,1,2018-09-05,42
1535,162,1,2018-09-05,17
1536,10,1,2018-09-05,9.5
1537,26,1,2018-09-05,11
1538,76,1,2018-09-05,28
1539,79,1,2018-09-05,24
1540,179,1,2018-09-06,13.5
1541,49,1,2018-09-06,15
1542,136,1,2018-09-06,19
1543,157,1,2018-09-06,19
1544,12,1,2018-09-06,11
1545,180,1,2018-09-06,14
1546,9,1,2018-09-06,9
1547,82,1,2018-09-06,27
1548,295,1,2018-09-06,28
1549,120,1,2018-09-06,23
1550,133,1,2018-09-06,25
1551,292,1,2018-09-06,42
1552,242,1,2018-09-06,20
1553,296,1,2018-09-06,32
1554,244,1,2018-09-06,24
1555,180,1,2018-09-06,14
1556,45,1,2018-09-06,11
1557,290,1,2018-09-06,35
1558,224,1,2018-09-06,15
1559,46,1,2018-09-06,12
1560,25,1,2018-09-06,10
1561,199,1,2018-09-06,13
1562,110,1,2018-09-06,27
1563,225,1,2018-09-06,17
1564,242,1,2018-09-06,20
1565,197,1,2018-09-06,12
1566,47,1,2018-09-06,13
1567,43,1,2018-09-06,9.5
1568,170,1,2018-09-06,12.5
1569,158,1,2018-09-06,20
1570,229,1,2018-09-06,22
1571,39,1,2018-09-06,10
1572,239,1,2018-09-06,17
1573,41,1,2018-09-06,11
1574,296,1,2018-09-06,32
1575,248,1,2018-09-06,7.5
1576,27,1,2018-09-06,11
1577,244,1,2018-09-06,24
1578,12,1,2018-09-06,11
1579,84,1,2018-09-06,29
1580,37,1,2018-09-06,9
1581,37,1,2018-09-06,9
1582,123,1,2018-09-06,26
1583,9,1,2018-09-06,9
1584,11,1,2018-09-06,10
1585,105,1,2018-09-06,29
1586,46,1,2018-09-06,12
1587,46,1,2018-10-13,12
1588,149,1,2018-10-13,18
1589,180,1,2018-10-13,14
1590,180,1,2018-10-13,14
1591,227,1,2018-10-13,19
1592,25,1,2018-10-13,10
1593,12,1,2018-10-13,11
1594,153,1,2018-10-13,24
1595,27,1,2018-10-25,11
1596,24,1,2018-10-25,9.5
1597,178,1,2018-10-25,13
1598,206,1,2018-10-25,13
1599,41,1,2018-10-25,11
1600,8,1,2018-10-25,8.5
1601,43,1,2018-10-25,9.5
1602,126,1,2018-10-26,29
1603,107,1,2018-10-26,24
1604,185,1,2018-10-26,13
1605,235,1,2018-10-26,20
1606,241,1,2018-10-26,19
1607,172,1,2018-10-26,13.5
1608,292,1,2018-10-26,42
1609,11,1,2018-10-26,10
1610,1,1,2018-10-31,8.5
1611,25,1,2018-10-31,10
1612,47,1,2018-10-31,13
1613,8,1,2018-10-31,8.5
1614,153,1,2018-10-31,24
1615,249,1,2018-10-31,8
1616,169,1,2018-10-31,12
1617,82,1,2018-10-31,27
1618,247,1,2018-10-31,7
1619,286,1,2018-10-31,45
1620,179,1,2018-10-31,13.5
1621,46,1,2018-10-31,12
1622,293,1,2018-10-31,45
1623,120,1,2018-10-31,23
1624,64,1,2018-10-31,9.5
1625,298,1,2018-10-31,38
1626,163,1,2018-10-31,18
1627,78,1,2018-10-31,23
1628,81,1,2018-10-31,26
1629,247,1,2018-10-31,7
1630,11,1,2018-10-31,10
1631,244,1,2018-10-31,24
1632,11,1,2018-10-31,10
1633,248,1,2018-10-31,7.5
1634,10,1,2018-10-31,9.5
1635,46,1,2018-10-31,12
1636,244,1,2018-10-31,24
1637,294,1,2018-10-31,48
1638,39,1,2018-10-31,10
1639,57,1,2018-10-31,9.5
1640,39,1,2018-10-31,10
1641,248,1,2018-10-31,7.5
1642,267,1,2018-10-31,6.5
1643,240,1,2018-10-31,18
1644,150,1,2018-10-31,19
1645,10,1,2018-10-31,9.5
1646,47,1,2018-10-31,13
1647,260,1,2018-10-31,6.5
1648,163,1,2018-10-31,18
1649,11,1,2018-10-31,10
1650,32,1,2018-10-31,10
1651,27,1,2018-10-31,11
1652,250,1,2018-10-31,8.5
1653,292,1,2018-10-31,42
1654,178,1,2018-10-31,13
1655,146,1,2018-10-31,24
1656,50,1,2018-10-31,9.5
1657,153,1,2018-10-31,24
1658,177,1,2018-10-31,12.5
1659,171,1,2018-10-31,13
1660,293,1,2018-10-31,45
1661,49,1,2018-10-31,15
1662,246,1,2018-10-31,6.5
1663,257,1,2018-10-31,8.5
1664,79,1,2018-10-31,24
1665,84,1,2018-10-31,29
1666,247,1,2018-10-31,7
1667,44,1,2018-10-31,10
1668,230,1,2018-10-31,24
1669,267,1,2018-10-31,6.5
1670,43,1,2018-10-31,9.5
1671,252,1,2018-10-31,10
1672,80,1,2018-10-31,25
1673,46,1,2018-10-31,12
1674,45,1,2018-10-31,11
1675,48,1,2018-10-31,13
1676,251,1,2018-10-31,9
1677,26,1,2018-10-31,11
1678,13,1,2018-10-31,11
1679,48,1,2018-10-31,13
1680,10,1,2018-10-31,9.5
1681,37,1,2018-10-31,9
1682,82,1,2018-10-31,27
1683,47,1,2018-10-31,13
1684,293,1,2018-10-31,45
1685,42,1,2018-10-31,12
1686,24,1,2018-10-31,9.5
1687,244,1,2018-10-31,24
1688,45,1,2018-10-31,11
1689,22,1,2018-10-31,8.5
1690,82,1,2018-10-31,27
1691,40,1,2018-10-31,11
1692,136,1,2018-10-31,19
1693,131,1,2018-10-31,22
1694,222,1,2018-10-31,14
1695,298,1,2018-10-31,38
1696,266,1,2018-10-31,10
1697,288,1,2018-10-31,28
1698,127,1,2018-10-31,17
1699,47,1,2018-10-31,13
1700,225,1,2018-10-31,17
1701,117,1,2018-10-31,27
1702,183,1,2018-10-31,12
1703,47,1,2018-10-31,13
1704,13,1,2018-10-31,11
1705,300,1,2018-10-31,45
1706,12,1,2018-10-31,11
1707,251,1,2018-10-31,9
1708,82,1,2018-10-31,27
1709,250,1,2018-10-31,8.5
1710,262,1,2018-10-31,7.5
1711,14,1,2018-10-31,12
1712,51,1,2018-10-31,10
1713,55,1,2018-10-31,13
1714,48,1,2018-10-31,13
1715,239,1,2018-10-31,17
1716,170,1,2018-10-31,12.5
1717,102,1,2018-10-31,26
1718,10,1,2018-10-31,9.5
1719,183,1,2018-10-31,12
1720,216,1,2018-10-31,14.5
1721,9,1,2018-10-31,9
1722,41,1,2018-10-31,11
1723,297,1,2018-10-31,35
1724,242,1,2018-10-31,20
1725,291,1,2018-10-31,38
1726,289,1,2018-10-31,32
1727,58,1,2018-10-31,10
1728,43,1,2018-10-31,9.5
1729,36,1,2018-10-31,8.5
1730,80,1,2018-10-31,25
1731,4,1,2018-10-31,10
1732,46,1,2018-10-31,12
1733,276,1,2018-10-31,7.5
1734,45,1,2018-10-31,11
1735,109,1,2018-10-31,26
1736,211,1,2018-10-31,12
1737,242,1,2018-10-31,20
1738,214,1,2018-10-31,13.5
1739,43,1,2018-10-31,9.5
1740,10,1,2018-11-02,9.5
1741,209,1,2018-11-02,14.5
1742,10,1,2018-11-02,9.5
1743,253,1,2018-11-02,6.5
1744,108,1,2018-11-02,25
1745,43,1,2018-11-02,9.5
1746,300,1,2018-11-02,45
1747,270,1,2018-11-02,8
1748,230,1,2018-11-02,24
1749,164,1,2018-11-02,19
1750,147,1,2018-11-03,25
1751,288,1,2018-11-03,28
1752,120,1,2018-11-03,23
1753,246,1,2018-11-03,6.5
1754,46,1,2018-11-03,12
1755,52,1,2018-11-03,11
1756,44,1,2018-11-03,10
1757,248,1,2018-11-03,7.5
1758,44,1,2018-11-03,10
1759,241,1,2018-11-07,19
1760,44,1,2018-11-07,10
1761,127,1,2018-11-07,17
1762,40,1,2018-11-07,11
1763,48,1,2018-11-07,13
1764,227,1,2018-11-07,19
1765,195,1,2018-11-07,14.5
1766,279,1,2018-11-07,9
1767,44,1,2018-11-09,10
1768,295,1,2018-11-09,28
1769,291,1,2018-11-09,38
1770,40,1,2018-11-09,11
1771,243,1,2018-11-09,22
1772,83,1,2018-11-10,28
1773,9,1,2018-11-10,9
1774,229,1,2018-11-10,22
1775,47,1,2018-11-10,13
1776,148,1,2018-11-10,17
1777,12,1,2018-11-10,11
1778,50,1,2018-11-10,9.5
1779,228,1,2018-11-10,20
