id,fecha,codigo_prenda,talla,cantidad_prenda,codigo_material,cantidad_material,unidad
311,2018-01-25,PNT-PLOMO-035,34,18,PRE-003-PLO,23.4,metros cuadrados
312,2018-01-25,EXT-SVP-018,36,6,HIL-002-BLA,18.0,unidades
313,2018-01-25,EXT-SVP-018,36,6,CAP-002-AZM,4.2,metros cuadrados
314,2018-01-25,EXT-SVP-018,36,6,ELA-001-ELA,3.6,metros cuadrados
315,2018-01-25,EXT-SVP-018,36,6,HIL-001-AZU,4.8,unidades
316,2018-01-25,EXT-SVP-018,36,6,COR-001-AZU,12.0,metros cuadrados
317,2018-01-26,BLU-PLOMA-003,28,6,CAS-003-PLO,6.0,metros cuadrados
318,2018-01-26,BLU-PLOMA-003,28,6,HIL-005-PLO,6.0,unidades
319,2018-01-26,BLU-PLOMA-003,28,6,BOT-005-PLO,72.0,unidades
320,2018-01-26,BLU-PLOMA-003,28,6,PEL-001-PEL,9.0,metros cuadrados
321,2018-01-26,BLU-PLOMA-003,28,6,CLA-001-CLA,3.0,metros cuadrados
322,2018-01-26,INT-MALDONADO-027,30,18,JER-001-BLA,9.0,metros cuadrados
323,2018-01-26,INT-MALDONADO-027,30,18,RIB-004-ROJ,3.6,metros cuadrados
324,2018-01-26,INT-MALDONADO-027,30,18,HIL-002-BLA,18.0,unidades
325,2018-01-26,INT-MALDONADO-027,30,18,VIO-003-BNE,9.0,metros cuadrados
326,2018-01-26,INT-MALDONADO-027,30,18,HIL-004-NEG,18.0,unidades
327,2018-01-27,FAL-AZUL-019,38,6,CAS-002-AZM,7.5,metros cuadrados
328,2018-01-27,FAL-AZUL-019,38,6,BOT-001-AZU,6.0,unidades
329,2018-01-27,FAL-AZUL-019,38,6,CIE-002-AZU,6.0,unidades
330,2018-01-27,FAL-AZUL-019,38,6,PEL-001-PEL,5.4,metros cuadrados
331,2018-01-27,FAL-AZUL-019,38,6,HIL-001-AZU,18.0,unidades
332,2018-01-27,FAL-AZUL-019,38,6,PRE-001-AZM,5.4,metros cuadrados
333,2018-01-29,POL-SVP-040,34,12,PIQ-001-BLA,9.6,metros cuadrados
334,2018-01-29,POL-SVP-040,34,12,CUE-001-TEJ,12.0,unidades
335,2018-01-29,POL-SVP-040,34,12,PUN-001-TEJ,24.0,unidades
336,2018-01-29,POL-SVP-040,34,12,BOT-007-TRA,36.0,unidades
337,2018-01-29,POL-SVP-040,34,12,PEL-001-PEL,4.8,metros cuadrados
338,2018-01-29,FAL-ISABELGODIN-021,28,24,ESC-002-CUA,24.0,metros cuadrados
339,2018-01-29,FAL-ISABELGODIN-021,28,24,BOT-001-AZU,24.0,unidades
340,2018-01-29,FAL-ISABELGODIN-021,28,24,CIE-007-DAM,24.0,unidades
341,2018-01-29,FAL-ISABELGODIN-021,28,24,PRE-001-AZM,7.2,metros cuadrados
342,2018-01-29,FAL-ISABELGODIN-021,28,24,PEL-001-PEL,14.4,metros cuadrados
343,2018-01-29,FAL-ISABELGODIN-021,28,24,HIL-001-AZU,24.0,unidades
344,2018-01-30,CAM-CAQUI-008,38,6,TET-001-CAQ,9.0,metros cuadrados
345,2018-01-30,CAM-CAQUI-008,38,6,BOT-003-CAQ,6.0,unidades
346,2018-01-30,CAM-CAQUI-008,38,6,HIL-003-CAQ,48.0,unidades
347,2018-01-30,CAM-CAQUI-008,38,6,PEL-001-PEL,9.0,metros cuadrados
348,2018-01-30,CAM-CAQUI-008,38,6,CLA-001-CLA,3.0,metros cuadrados
349,2018-02-01,INT-CISNEROS-025,28,24,JER-001-BLA,14.4,metros cuadrados
350,2018-02-01,INT-CISNEROS-025,28,24,RIB-005-VER,36.0,metros cuadrados
351,2018-02-01,INT-CISNEROS-025,28,24,HIL-002-BLA,24.0,unidades
352,2018-02-01,INT-CISNEROS-025,28,24,VIO-005-VER,13.2,metros cuadrados
353,2018-02-01,INT-CISNEROS-025,28,24,HIL-007-VER,48.0,unidades
354,2018-02-01,INT-CISNEROS-025,28,24,ELA-001-ELA,7.2,metros cuadrados
355,2018-02-01,INT-CISNEROS-025,28,24,COR-004-VER,14.4,metros cuadrados
356,2018-02-01,EXT-SALESIANAS-014,30,6,CAP-002-AZM,9.0,metros cuadrados
357,2018-02-01,EXT-SALESIANAS-014,30,6,CIE-004-CAZ,3.6,metros cuadrados
358,2018-02-01,EXT-SALESIANAS-014,30,6,ELA-001-ELA,3.0,metros cuadrados
359,2018-02-01,EXT-SALESIANAS-014,30,6,COR-001-AZU,5.4,metros cuadrados
360,2018-02-01,EXT-SALESIANAS-014,30,6,HIL-001-AZU,24.0,unidades
361,2018-02-01,INT-SALESIANAS-028,30,18,JER-001-BLA,10.8,metros cuadrados
362,2018-02-01,INT-SALESIANAS-028,30,18,RIB-004-ROJ,10.8,metros cuadrados
363,2018-02-01,INT-SALESIANAS-028,30,18,LIC-001-ROJ,5.4,metros cuadrados
364,2018-02-01,INT-SALESIANAS-028,30,18,ELA-001-ELA,9.0,metros cuadrados
365,2018-02-01,INT-SALESIANAS-028,30,18,HIL-002-BLA,18.0,unidades
366,2018-02-01,INT-SALESIANAS-028,30,18,HIL-006-ROJ,18.0,unidades
367,2018-02-01,INT-MALDONADO-027,38,6,JER-001-BLA,3.0,metros cuadrados
368,2018-02-01,INT-MALDONADO-027,38,6,RIB-004-ROJ,1.2,metros cuadrados
369,2018-02-01,INT-MALDONADO-027,38,6,HIL-002-BLA,12.0,unidades
370,2018-02-01,INT-MALDONADO-027,38,6,VIO-003-BNE,3.0,metros cuadrados
371,2018-02-01,INT-MALDONADO-027,38,6,HIL-004-NEG,12.0,unidades
372,2018-02-03,CAM-SFN-010,32,12,FAS-002-RAY,13.2,metros cuadrados
373,2018-02-03,CAM-SFN-010,32,12,BOT-005-PLO,12.0,unidades
374,2018-02-03,CAM-SFN-010,32,12,HIL-005-PLO,96.0,unidades
375,2018-02-03,CAM-SFN-010,32,12,PEL-001-PEL,18.0,metros cuadrados
376,2018-02-03,CAM-SFN-010,32,12,CLA-001-CLA,6.0,metros cuadrados
377,2018-02-03,FAL-CAQUI-020,38,6,TET-001-CAQ,7.5,metros cuadrados
378,2018-02-03,FAL-CAQUI-020,38,6,BOT-003-CAQ,6.0,unidades
379,2018-02-03,FAL-CAQUI-020,38,6,CIE-007-DAM,6.0,unidades
380,2018-02-03,FAL-CAQUI-020,38,6,PEL-001-PEL,5.4,metros cuadrados
381,2018-02-03,FAL-CAQUI-020,38,6,HIL-003-CAQ,12.0,unidades
382,2018-02-03,FAL-CAQUI-020,38,6,PRE-002-CAQ,5.4,metros cuadrados
383,2018-02-03,BLU-CAQUI-001,38,12,TET-001-CAQ,18.0,metros cuadrados
384,2018-02-03,BLU-CAQUI-001,38,12,BOT-003-CAQ,12.0,unidades
385,2018-02-03,BLU-CAQUI-001,38,12,HIL-003-CAQ,72.0,unidades
386,2018-02-03,BLU-CAQUI-001,38,12,PEL-001-PEL,18.0,metros cuadrados
387,2018-02-03,BLU-CAQUI-001,38,12,CLA-001-CLA,6.0,metros cuadrados
388,2018-02-03,CAM-CAQUI-008,36,18,TET-001-CAQ,25.2,metros cuadrados
389,2018-02-03,CAM-CAQUI-008,36,18,BOT-003-CAQ,18.0,unidades
390,2018-02-03,CAM-CAQUI-008,36,18,HIL-003-CAQ,144.0,unidades
391,2018-02-03,CAM-CAQUI-008,36,18,PEL-001-PEL,27.0,metros cuadrados
392,2018-02-03,CAM-CAQUI-008,36,18,CLA-001-CLA,9.0,metros cuadrados
393,2018-02-03,POL-SVP-040,36,12,PIQ-001-BLA,9.6,metros cuadrados
394,2018-02-03,POL-SVP-040,36,12,CUE-001-TEJ,12.0,unidades
395,2018-02-03,POL-SVP-040,36,12,PUN-001-TEJ,24.0,unidades
396,2018-02-03,POL-SVP-040,36,12,BOT-007-TRA,36.0,unidades
397,2018-02-03,POL-SVP-040,36,12,PEL-001-PEL,4.8,metros cuadrados
398,2018-02-05,EXT-SFN-015,34,18,ADI-003-AZM,18.0,metros cuadrados
399,2018-02-05,EXT-SFN-015,34,18,ADI-004-BLA,18.0,metros cuadrados
400,2018-02-05,EXT-SFN-015,34,18,ADI-001-AMA,18.0,metros cuadrados
401,2018-02-05,EXT-SFN-015,34,18,CIE-004-CAZ,14.4,metros cuadrados
402,2018-02-05,EXT-SFN-015,34,18,CIE-002-AZU,10.8,unidades
403,2018-02-05,EXT-SFN-015,34,18,HIL-001-AZU,36.0,unidades
404,2018-02-05,EXT-SFN-015,34,18,HIL-002-BLA,18.0,unidades
405,2018-02-05,POL-STAR-039,38,12,PIQ-001-BLA,9.6,metros cuadrados
406,2018-02-05,POL-STAR-039,38,12,CUE-001-TEJ,12.0,unidades
407,2018-02-05,POL-STAR-039,38,12,PUN-001-TEJ,24.0,unidades
408,2018-02-05,POL-STAR-039,38,12,BOT-007-TRA,36.0,unidades
409,2018-02-05,POL-STAR-039,38,12,PEL-001-PEL,4.8,metros cuadrados
410,2018-02-05,FAL-PLOMA-022,30,6,CAS-001-PLO,6.0,metros cuadrados
411,2018-02-05,FAL-PLOMA-022,30,6,BOT-005-PLO,6.0,unidades
412,2018-02-05,FAL-PLOMA-022,30,6,CIE-009-PLO,6.0,unidades
413,2018-02-05,FAL-PLOMA-022,30,6,PEL-001-PEL,4.2,metros cuadrados
414,2018-02-05,FAL-PLOMA-022,30,6,PRE-003-PLO,5.4,metros cuadrados
415,2018-02-05,FAL-PLOMA-022,30,6,HIL-005-PLO,6.0,unidades
416,2018-02-06,POL-SFN-038,32,12,PIQ-001-BLA,8.4,metros cuadrados
417,2018-02-06,POL-SFN-038,32,12,CUE-001-TEJ,12.0,unidades
418,2018-02-06,POL-SFN-038,32,12,PUN-001-TEJ,24.0,unidades
419,2018-02-06,POL-SFN-038,32,12,BOT-007-TRA,36.0,unidades
420,2018-02-06,POL-SFN-038,32,12,PEL-001-PEL,4.8,metros cuadrados
421,2018-02-06,POL-SFN-038,38,6,PIQ-001-BLA,4.8,metros cuadrados
422,2018-02-06,POL-SFN-038,38,6,CUE-001-TEJ,6.0,unidades
423,2018-02-06,POL-SFN-038,38,6,PUN-001-TEJ,12.0,unidades
424,2018-02-06,POL-SFN-038,38,6,BOT-007-TRA,18.0,unidades
425,2018-02-06,POL-SFN-038,38,6,PEL-001-PEL,2.4,metros cuadrados
426,2018-02-07,EXT-SVP-018,28,6,CAP-002-AZM,12.0,metros cuadrados
427,2018-02-07,EXT-SVP-018,28,6,ELA-001-ELA,3.6,metros cuadrados
428,2018-02-07,EXT-SVP-018,28,6,HIL-001-AZU,3.0,unidades
429,2018-02-07,EXT-SVP-018,28,6,COR-001-AZU,3.6,metros cuadrados
430,2018-02-07,EXT-SVP-018,28,6,RIB-001-AZU,7.2,metros cuadrados
431,2018-02-08,BLU-SFN-005,40,12,FAS-002-RAY,18.0,metros cuadrados
432,2018-02-08,BLU-SFN-005,40,12,HIL-005-PLO,12.0,unidades
433,2018-02-08,BLU-SFN-005,40,12,BOT-005-PLO,84.0,unidades
434,2018-02-08,BLU-SFN-005,40,12,PEL-001-PEL,18.0,metros cuadrados
435,2018-02-08,BLU-SFN-005,40,12,CLA-001-CLA,6.0,metros cuadrados
436,2018-02-08,POL-STAR-039,40,6,PIQ-001-BLA,4.8,metros cuadrados
437,2018-02-08,POL-STAR-039,40,6,CUE-001-TEJ,6.0,unidades
438,2018-02-08,POL-STAR-039,40,6,PUN-001-TEJ,12.0,unidades
439,2018-02-08,POL-STAR-039,40,6,BOT-007-TRA,18.0,unidades
440,2018-02-08,POL-STAR-039,40,6,PEL-001-PEL,2.4,metros cuadrados
441,2018-02-08,POL-STAR-039,32,18,PIQ-001-BLA,12.6,metros cuadrados
442,2018-02-08,POL-STAR-039,32,18,CUE-001-TEJ,18.0,unidades
443,2018-02-08,POL-STAR-039,32,18,PUN-001-TEJ,36.0,unidades
444,2018-02-08,POL-STAR-039,32,18,BOT-007-TRA,54.0,unidades
445,2018-02-08,POL-STAR-039,32,18,PEL-001-PEL,7.2,metros cuadrados
446,2018-02-08,CAM-BLANCA-007,40,24,FAS-001-BLA,36.0,metros cuadrados
447,2018-02-08,CAM-BLANCA-007,40,24,BOT-002-BLA,24.0,unidades
448,2018-02-08,CAM-BLANCA-007,40,24,HIL-002-BLA,192.0,unidades
449,2018-02-08,CAM-BLANCA-007,40,24,PEL-001-PEL,36.0,metros cuadrados
450,2018-02-08,CAM-BLANCA-007,40,24,CLA-001-CLA,12.0,metros cuadrados
451,2018-02-08,BLU-SPORT-006,36,18,GRA-001-BLA,25.2,metros cuadrados
452,2018-02-08,BLU-SPORT-006,36,18,HIL-002-BLA,18.0,unidades
453,2018-02-08,BLU-SPORT-006,36,18,BOT-002-BLA,108.0,unidades
454,2018-02-08,BLU-SPORT-006,36,18,PEL-001-PEL,27.0,metros cuadrados
455,2018-02-08,BLU-SPORT-006,36,18,CLA-001-CLA,9.0,metros cuadrados
456,2018-02-09,FAL-PLOMA-022,38,18,CAS-001-PLO,22.5,metros cuadrados
457,2018-02-09,FAL-PLOMA-022,38,18,BOT-005-PLO,18.0,unidades
458,2018-02-09,FAL-PLOMA-022,38,18,CIE-009-PLO,18.0,unidades
459,2018-02-09,FAL-PLOMA-022,38,18,PEL-001-PEL,16.2,metros cuadrados
460,2018-02-09,FAL-PLOMA-022,38,18,PRE-003-PLO,16.2,metros cuadrados
461,2018-02-09,FAL-PLOMA-022,38,18,HIL-005-PLO,18.0,unidades
462,2018-02-10,INT-MALDONADO-027,30,24,JER-001-BLA,12.0,metros cuadrados
463,2018-02-10,INT-MALDONADO-027,30,24,RIB-004-ROJ,4.8,metros cuadrados
464,2018-02-10,INT-MALDONADO-027,30,24,HIL-002-BLA,24.0,unidades
465,2018-02-10,INT-MALDONADO-027,30,24,VIO-003-BNE,12.0,metros cuadrados
466,2018-02-10,INT-MALDONADO-027,30,24,HIL-004-NEG,24.0,unidades
467,2018-02-10,POL-BLANCA-036,32,12,PIQ-001-BLA,8.4,metros cuadrados
468,2018-02-10,POL-BLANCA-036,32,12,CUE-001-TEJ,12.0,unidades
469,2018-02-10,POL-BLANCA-036,32,12,PUN-001-TEJ,24.0,unidades
470,2018-02-10,POL-BLANCA-036,32,12,BOT-007-TRA,36.0,unidades
471,2018-02-10,POL-BLANCA-036,32,12,PEL-001-PEL,4.8,metros cuadrados
472,2018-02-12,EXT-SALESIANAS-014,40,12,CAP-002-AZM,30.0,metros cuadrados
473,2018-02-12,EXT-SALESIANAS-014,40,12,CIE-004-CAZ,7.2,metros cuadrados
474,2018-02-12,EXT-SALESIANAS-014,40,12,ELA-001-ELA,6.0,metros cuadrados
475,2018-02-12,EXT-SALESIANAS-014,40,12,COR-001-AZU,10.8,metros cuadrados
476,2018-02-12,EXT-SALESIANAS-014,40,12,HIL-001-AZU,48.0,unidades
477,2018-02-12,BLU-REDONDO-004,34,24,GRA-001-BLA,33.6,metros cuadrados
478,2018-02-12,BLU-REDONDO-004,34,24,HIL-002-BLA,24.0,unidades
479,2018-02-12,BLU-REDONDO-004,34,24,BOT-002-BLA,144.0,unidades
480,2018-02-12,BLU-REDONDO-004,34,24,PEL-001-PEL,36.0,metros cuadrados
481,2018-02-12,BLU-REDONDO-004,34,24,CLA-001-CLA,12.0,metros cuadrados
482,2018-02-12,BLU-PLOMA-003,36,6,CAS-003-PLO,8.4,metros cuadrados
483,2018-02-12,BLU-PLOMA-003,36,6,HIL-005-PLO,6.0,unidades
484,2018-02-12,BLU-PLOMA-003,36,6,BOT-005-PLO,72.0,unidades
485,2018-02-12,BLU-PLOMA-003,36,6,PEL-001-PEL,9.0,metros cuadrados
486,2018-02-12,BLU-PLOMA-003,36,6,CLA-001-CLA,3.0,metros cuadrados
487,2018-02-12,BLU-CAQUI-001,30,6,TET-001-CAQ,6.6,metros cuadrados
488,2018-02-12,BLU-CAQUI-001,30,6,BOT-003-CAQ,6.0,unidades
489,2018-02-12,BLU-CAQUI-001,30,6,HIL-003-CAQ,36.0,unidades
490,2018-02-12,BLU-CAQUI-001,30,6,PEL-001-PEL,9.0,metros cuadrados
491,2018-02-12,BLU-CAQUI-001,30,6,CLA-001-CLA,3.0,metros cuadrados
492,2018-02-12,EXT-SFN-015,36,12,ADI-003-AZM,12.0,metros cuadrados
493,2018-02-12,EXT-SFN-015,36,12,ADI-004-BLA,12.0,metros cuadrados
494,2018-02-12,EXT-SFN-015,36,12,ADI-001-AMA,12.0,metros cuadrados
495,2018-02-12,EXT-SFN-015,36,12,CIE-004-CAZ,9.6,metros cuadrados
496,2018-02-12,EXT-SFN-015,36,12,CIE-002-AZU,7.2,unidades
497,2018-02-12,EXT-SFN-015,36,12,HIL-001-AZU,24.0,unidades
498,2018-02-12,EXT-SFN-015,36,12,HIL-002-BLA,12.0,unidades
499,2018-02-12,INT-MJM-026,30,24,JER-001-BLA,12.0,metros cuadrados
500,2018-02-12,INT-MJM-026,30,24,RIB-002-BLA,4.8,metros cuadrados
501,2018-02-12,INT-MJM-026,30,24,HIL-002-BLA,24.0,unidades
502,2018-02-12,INT-MJM-026,30,24,QUI-001-BLA,1.44,metros cuadrados
503,2018-02-12,INT-MJM-026,30,24,VIO-001-AZU,12.0,metros cuadrados
504,2018-02-12,INT-MJM-026,30,24,HIL-001-AZU,24.0,unidades
505,2018-02-12,INT-MJM-026,30,24,RIB-001-AZU,36.0,metros cuadrados
506,2018-02-13,POL-SFN-038,36,18,PIQ-001-BLA,14.4,metros cuadrados
507,2018-02-13,POL-SFN-038,36,18,CUE-001-TEJ,18.0,unidades
508,2018-02-13,POL-SFN-038,36,18,PUN-001-TEJ,36.0,unidades
509,2018-02-13,POL-SFN-038,36,18,BOT-007-TRA,54.0,unidades
510,2018-02-13,POL-SFN-038,36,18,PEL-001-PEL,7.2,metros cuadrados
511,2018-02-13,INT-CISNEROS-025,38,24,JER-001-BLA,16.8,metros cuadrados
512,2018-02-13,INT-CISNEROS-025,38,24,RIB-005-VER,4.8,metros cuadrados
513,2018-02-13,INT-CISNEROS-025,38,24,HIL-002-BLA,24.0,unidades
514,2018-02-13,INT-CISNEROS-025,38,24,VIO-005-VER,13.2,metros cuadrados
515,2018-02-13,INT-CISNEROS-025,38,24,HIL-007-VER,48.0,unidades
516,2018-02-13,INT-CISNEROS-025,38,24,ELA-001-ELA,13.2,metros cuadrados
517,2018-02-13,INT-CISNEROS-025,38,24,COR-004-VER,21.6,metros cuadrados
518,2018-02-13,INT-SALESIANAS-028,38,12,JER-001-BLA,9.6,metros cuadrados
519,2018-02-13,INT-SALESIANAS-028,38,12,RIB-004-ROJ,7.2,metros cuadrados
520,2018-02-13,INT-SALESIANAS-028,38,12,LIC-001-ROJ,4.8,metros cuadrados
521,2018-02-13,INT-SALESIANAS-028,38,12,ELA-001-ELA,6.0,metros cuadrados
522,2018-02-13,INT-SALESIANAS-028,38,12,HIL-002-BLA,12.0,unidades
523,2018-02-13,INT-SALESIANAS-028,38,12,HIL-006-ROJ,12.0,unidades
524,2018-02-13,CAM-SFN-010,28,18,FAS-002-RAY,18.0,metros cuadrados
525,2018-02-13,CAM-SFN-010,28,18,BOT-005-PLO,18.0,unidades
526,2018-02-13,CAM-SFN-010,28,18,HIL-005-PLO,144.0,unidades
527,2018-02-13,CAM-SFN-010,28,18,PEL-001-PEL,27.0,metros cuadrados
528,2018-02-13,CAM-SFN-010,28,18,CLA-001-CLA,9.0,metros cuadrados
529,2018-02-13,EXT-CISNEROS-011,32,12,CAP-003-PLO,20.4,metros cuadrados
530,2018-02-13,EXT-CISNEROS-011,32,12,ELA-001-ELA,6.0,metros cuadrados
531,2018-02-13,EXT-CISNEROS-011,32,12,COR-003-PLO,10.8,metros cuadrados
532,2018-02-13,EXT-CISNEROS-011,32,12,CIE-006-CVE,12.0,metros cuadrados
533,2018-02-13,EXT-CISNEROS-011,32,12,RIB-005-VER,6.0,metros cuadrados
534,2018-02-13,EXT-CISNEROS-011,32,12,HIL-005-PLO,36.0,unidades
535,2018-02-14,INT-SFN-029,34,6,JER-001-BLA,4.8,metros cuadrados
536,2018-02-14,INT-SFN-029,34,6,RIB-001-AZU,5.4,metros cuadrados
537,2018-02-14,INT-SFN-029,34,6,CAP-001-AZU,3.0,metros cuadrados
538,2018-02-14,INT-SFN-029,34,6,HIL-002-BLA,6.0,unidades
539,2018-02-14,INT-SFN-029,34,6,HIL-001-AZU,6.0,unidades
540,2018-02-15,PNT-PLOMO-035,38,12,CAP-003-PLO,16.8,metros cuadrados
541,2018-02-15,PNT-PLOMO-035,38,12,CIE-007-DAM,12.0,unidades
542,2018-02-15,PNT-PLOMO-035,38,12,PEL-001-PEL,9.6,metros cuadrados
543,2018-02-15,PNT-PLOMO-035,38,12,BOT-005-PLO,24.0,unidades
544,2018-02-15,PNT-PLOMO-035,38,12,GAN-001-PAN,12.0,unidades
545,2018-02-15,PNT-PLOMO-035,38,12,HIL-005-PLO,24.0,unidades
546,2018-02-15,PNT-PLOMO-035,38,12,PRE-003-PLO,18.0,metros cuadrados
547,2018-02-15,POL-STAR-039,38,6,PIQ-001-BLA,4.8,metros cuadrados
548,2018-02-15,POL-STAR-039,38,6,CUE-001-TEJ,6.0,unidades
549,2018-02-15,POL-STAR-039,38,6,PUN-001-TEJ,12.0,unidades
550,2018-02-15,POL-STAR-039,38,6,BOT-007-TRA,18.0,unidades
551,2018-02-15,POL-STAR-039,38,6,PEL-001-PEL,2.4,metros cuadrados
552,2018-02-15,VES-MJM-042,28,18,CAS-002-AZM,21.6,metros cuadrados
553,2018-02-15,VES-MJM-042,28,18,CIE-004-CAZ,3.6,metros cuadrados
554,2018-02-15,VES-MJM-042,28,18,PRE-002-CAQ,5.76,metros cuadrados
555,2018-02-15,VES-MJM-042,28,18,HEB-001-DOR,18.0,unidades
556,2018-02-15,VES-MJM-042,28,18,RES-001-CIN,18.0,unidades
557,2018-02-15,VES-MJM-042,28,18,OJA-001-DOR,54.0,unidades
558,2018-02-15,VES-MJM-042,28,18,HIL-001-AZU,54.0,unidades
559,2018-02-16,FAL-SVP-024,32,18,ESC-003-CAZ,18.0,metros cuadrados
560,2018-02-16,FAL-SVP-024,32,18,BOT-001-AZU,18.0,unidades
561,2018-02-16,FAL-SVP-024,32,18,HIL-001-AZU,18.0,unidades
562,2018-02-16,FAL-SVP-024,32,18,CIE-007-DAM,18.0,unidades
563,2018-02-16,FAL-SVP-024,32,18,PRE-001-AZM,12.6,metros cuadrados
564,2018-02-16,FAL-SVP-024,32,18,PEL-001-PEL,16.2,metros cuadrados
565,2018-02-16,BLU-PLOMA-003,38,18,CAS-003-PLO,27.0,metros cuadrados
566,2018-02-16,BLU-PLOMA-003,38,18,HIL-005-PLO,18.0,unidades
567,2018-02-16,BLU-PLOMA-003,38,18,BOT-005-PLO,216.0,unidades
568,2018-02-16,BLU-PLOMA-003,38,18,PEL-001-PEL,27.0,metros cuadrados
569,2018-02-16,BLU-PLOMA-003,38,18,CLA-001-CLA,9.0,metros cuadrados
570,2018-02-16,EXT-SALESIANAS-014,28,6,CAP-002-AZM,9.0,metros cuadrados
571,2018-02-16,EXT-SALESIANAS-014,28,6,CIE-004-CAZ,3.6,metros cuadrados
572,2018-02-16,EXT-SALESIANAS-014,28,6,ELA-001-ELA,3.0,metros cuadrados
573,2018-02-16,EXT-SALESIANAS-014,28,6,COR-001-AZU,5.4,metros cuadrados
574,2018-02-16,EXT-SALESIANAS-014,28,6,HIL-001-AZU,24.0,unidades
575,2018-02-16,PNT-CAQUI-034,34,12,TET-001-CAQ,15.6,metros cuadrados
576,2018-02-16,PNT-CAQUI-034,34,12,CIE-007-DAM,12.0,unidades
577,2018-02-16,PNT-CAQUI-034,34,12,PEL-001-PEL,9.6,metros cuadrados
578,2018-02-16,PNT-CAQUI-034,34,12,BOT-003-CAQ,24.0,unidades
579,2018-02-16,PNT-CAQUI-034,34,12,GAN-001-PAN,12.0,unidades
580,2018-02-16,PNT-CAQUI-034,34,12,HIL-003-CAQ,24.0,unidades
581,2018-02-16,PNT-CAQUI-034,34,12,PRE-002-CAQ,15.6,metros cuadrados
582,2018-02-16,INT-SALESIANAS-028,36,12,JER-001-BLA,9.6,metros cuadrados
583,2018-02-16,INT-SALESIANAS-028,36,12,RIB-004-ROJ,7.2,metros cuadrados
584,2018-02-16,INT-SALESIANAS-028,36,12,LIC-001-ROJ,4.8,metros cuadrados
585,2018-02-16,INT-SALESIANAS-028,36,12,ELA-001-ELA,6.0,metros cuadrados
586,2018-02-16,INT-SALESIANAS-028,36,12,HIL-002-BLA,12.0,unidades
587,2018-02-16,INT-SALESIANAS-028,36,12,HIL-006-ROJ,12.0,unidades
588,2018-02-17,BLU-SPORT-006,36,6,GRA-001-BLA,8.4,metros cuadrados
589,2018-02-17,BLU-SPORT-006,36,6,HIL-002-BLA,6.0,unidades
590,2018-02-17,BLU-SPORT-006,36,6,BOT-002-BLA,36.0,unidades
591,2018-02-17,BLU-SPORT-006,36,6,PEL-001-PEL,9.0,metros cuadrados
592,2018-02-17,BLU-SPORT-006,36,6,CLA-001-CLA,3.0,metros cuadrados
593,2018-02-17,EXT-SMJ-016,28,6,CAP-002-AZM,12.0,metros cuadrados
594,2018-02-17,EXT-SMJ-016,28,6,ELA-001-ELA,3.6,metros cuadrados
595,2018-02-17,EXT-SMJ-016,28,6,HIL-001-AZU,30.0,unidades
596,2018-02-17,EXT-SMJ-016,28,6,COR-001-AZU,3.0,metros cuadrados
597,2018-02-17,EXT-SMJ-016,28,6,RIB-001-AZU,5.4,metros cuadrados
598,2018-02-17,EXT-SMJ-016,28,6,CIE-004-CAZ,3.0,metros cuadrados
599,2018-02-17,EXT-STAR-017,34,6,ADI-002-AZE,12.6,metros cuadrados
600,2018-02-17,EXT-STAR-017,34,6,ELA-001-ELA,3.6,metros cuadrados
601,2018-02-17,EXT-STAR-017,34,6,HIL-001-AZU,30.0,unidades
602,2018-02-17,EXT-STAR-017,34,6,COR-001-AZU,3.0,metros cuadrados
603,2018-02-17,EXT-STAR-017,34,6,RIB-001-AZU,5.4,metros cuadrados
604,2018-02-17,EXT-STAR-017,34,6,CIE-004-CAZ,3.0,metros cuadrados
605,2018-02-17,EXT-STAR-017,30,6,ADI-002-AZE,12.6,metros cuadrados
606,2018-02-17,EXT-STAR-017,30,6,ELA-001-ELA,3.6,metros cuadrados
607,2018-02-17,EXT-STAR-017,30,6,HIL-001-AZU,30.0,unidades
608,2018-02-17,EXT-STAR-017,30,6,COR-001-AZU,3.0,metros cuadrados
609,2018-02-17,EXT-STAR-017,30,6,RIB-001-AZU,5.4,metros cuadrados
610,2018-02-17,EXT-STAR-017,30,6,CIE-004-CAZ,3.0,metros cuadrados
611,2018-02-19,POL-STAR-039,36,6,PIQ-001-BLA,4.8,metros cuadrados
612,2018-02-19,POL-STAR-039,36,6,CUE-001-TEJ,6.0,unidades
613,2018-02-19,POL-STAR-039,36,6,PUN-001-TEJ,12.0,unidades
614,2018-02-19,POL-STAR-039,36,6,BOT-007-TRA,18.0,unidades
615,2018-02-19,POL-STAR-039,36,6,PEL-001-PEL,2.4,metros cuadrados
616,2018-02-19,VES-MJM-042,30,6,CAS-002-AZM,8.4,metros cuadrados
617,2018-02-19,VES-MJM-042,30,6,CIE-004-CAZ,1.8,metros cuadrados
618,2018-02-19,VES-MJM-042,30,6,PRE-002-CAQ,1.92,metros cuadrados
619,2018-02-19,VES-MJM-042,30,6,HEB-001-DOR,6.0,unidades
620,2018-02-19,VES-MJM-042,30,6,RES-001-CIN,6.0,unidades
621,2018-02-19,VES-MJM-042,30,6,OJA-001-DOR,18.0,unidades
622,2018-02-19,VES-MJM-042,30,6,HIL-001-AZU,18.0,unidades
623,2018-02-19,CAM-CAQUI-008,28,24,TET-001-CAQ,24.0,metros cuadrados
